web-scraper-order,web-scraper-start-url,job_title,job_title-href,job_compay,job_location,job_description,title
"1579718333-2939","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=80","Sr Inv Optimization Manager","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc1nBp8EI3dBSOsTUA7gh_lbWZjsewbtNWopVSTe8KwCmX-alOxNcJ_UEfKUayrvb9qhTuORxuNFT1vLi8CP1yLDUT17pjwePvIPbBDVb5fNXJ1hvhl3hy-pwsCs1nEN-3zAcK-NkgGnCrJp3GAizGmupsPfn79gb-fvS_s5sCj_qFPPYFTsKGEo7DHSNwhijxwY9FsamDy0iFsqKDZ7OKyJ-15zYWP7qhglxC1mOc2WaqzVe9_OTAwoVl810eZO1cR4hB9uDmeLUr6kfDUCOR2pAfCgSYD5gNYo4UIXi7zaHp2hGO_qPwoS3ZliQorOAPkz4Nsn79xZt_NiAk-Q8hqCdC7mOeWqcaFmax2lafQDhqg6shjrVJRXfW__DVWC5Nnu699eB6uct6RP574eGD6UzblnkpAexL3Zk7U7QFBDRj64QZNKrqTY6AcYAzqd-ZAMNFZBFgFXNmlxnVv5joijiva6f_YuBs9vlFRHlADbR-hRl-l7zKqoZrxbVnNyqY2YHftmZaiZx52InWPcv6jDgAfgcStUZlofS8rpjB-KCn6DqBmMfrRt732Kvc7Yk18XE9i3qIxnlAwLpo2p3nyZkE4bOzLGekLhjnnJV_u_Grpnxft202jOqRR0S-5eF3e3d6CqrgmwxdL4tFVjl2UicMIA1Wo3265vn19K5ThwUrBxrS5VTpVzDyouzCFaK1Y6mCSNeUGzRASbZnVtxfwx23by73G4xk2H7k21DdDuuVdexB7Y2c9tJqx9m9LeMhoH0RxK-Fz8yyAGslqVXiGTLqn89C5a6DLlDR-ggOG-q5omeQuww-Htmj0_8fR7fZQosxf1m2Uioh5paJa6ThomuxrEHlWSeVPXHfp9zQw4-ntcw9ZG3dFlkBJ9V-ZzA2nHWvDy8j_d6-d8D7Cvrdq8r17jclOsXW23xfWjKg0qr128nMBDx1dTk4_tI6E6DbQ==&p=14&fvj=0&vjs=3","","","Description:

PRIMARY FUNCTION :

The Inventory Planning Control team is responsible for defining and operating Target’s Inventory Planning and Control (IPC) systems and coming up with the overall inventory strategy. This team is responsible for defining the system that Inventory mangers will use to get recommended order quantity, strategizing how the company should manage its multi-echelon inventory network, implementing automated ordering, deciding how much inventory to buy, when to bring inventory into the Target network, and where to position it. The IPC team innovates and continuously improves processes that result in sophisticated, intelligent and selflearning models. This role will be within the Inventory Health pillar of IPC, specifically responsible for providing research and analysis to support initiatives to drive the efficiency of Target’s supply chain. This role identifies and uses optimal statistical, simulation and modeling techniques to provide insight to its IPC team to deliver on IPC’s supply chain transformation objectives.



PRINCIPLE DUTIES AND RESPONSIBILITIES



1. Understands Target’s supply chain data across dot com and store channels.



2. Based on data, learns the current status of supply chain and is able to align with the leadership vision for longer term strategy.



3. Works with other optimization managers to analyze opportunities, quantify scope for improvement and define core areas of focus to improve guest experience and cost to serve in Target’s supply chain.



4. Conducts mathematical modeling, simulation and statistical approaches to clearly define problems, build solutions and recommend next steps to the IPC lead team.



5. Builds root cause analysis and reporting to provide specificity/detail in analytical output(s) to drive deep understanding of the problems/defects and action across core process teams and partners.



6. Provides necessary information for and participates in pilot engagements to demonstrate business opportunities and ensures succession to standard process/practice where appropriate.



7. Works closely with data science and engineering teams to help deploy new algorithmic solutions to support inventory planning and control. Has the passion to engage in deep analytical, algorithmic work while staying connected to the core business teams



REQUIREMENTS:


MS/PhD in a quantitative disciple such as statistics, operations research, business analytics or mathematics
2+ years of supply chain industry experience for candidates with MS, supply chain research experience for candidates with PhD
Experience utilizing problem solving and analytical skills
Familiarity with supply chain concepts such as forecasting, planning, optimization, and logistics - gained through work experience or graduate level education
Familiarity with statistical tools such as SAS, R, SPSS and with scripting languages such as Python for analyzing data and building prototypes
Knowledge of statistics and data mining techniques and tools to analyze and make insights from big data such as historical sales data and simulation/experiment results  Technical aptitude for the design and use of complex logistics software systems  A strong passion for empirical research and for answering hard questions with data  Ability to communicate complex concepts in easy to understand terminology with multiple audiences.

Qualifications:",""
"1579719282-3420","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=10","Lead Inv Optimization Manager","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc1nBp8EI3dBSOsTUA7gh_lbWZjsewbtNWmwG6KJF5T-0kJgXb98N1PYDAN21HcXDbSQsbVDWnHmZ30JCiRbTWEVc2f5Pm86LTuTtj-FbCpqZ9-axLkcF6jrrla61NBAr_jqkPFahguorpSFIVkiQVU8Y5w0-PYwMYiwo23bnjySY8nAcGAjgSDpX5tK5oKKZs2jlCwYetMEL227dQIDPl9FmXQs-iPoctcH2G4nXrhl0k3H7hqF_M9pbbur1EN9z7nxIHAq87NfyfiorYjZM_dfvNLPIZ5peZUTXHJMStbxgbvEZEmtO6nneUKcCCS31w6VBfBtFneZjiHyYroW6U6cIUZPqYXk3bEo8Bt6QN8INHs0-1IT9FrinOEqbkKd2bDxHi_veWLQkdv7c9xb3AtejyCmT30MwB-hgAkVlgUokmoaDH_AgadJQJoEcvcRXUwq389CGQUCM4FhHWF3I8jmEnI3QcR_hPQFwFSsldBf2GmxIRuBMxBKUCnM1KxK250_nCQHcwiP4DJyjAgPpdGDi6erT-30SpPDDWc1n6Eq0IJHKY8FR0YG7aDPwcRI6Lt7dPjzf2fSyQhZVkXYWUt-SZ4Topv0vYKJqsFSqJIMvZUzsFX-lAAYqWgVtuD374K_xwMkpuFahPV6VloYb_iy151Wk15qTlJ5o9bm6kQsM5F5tLsStniTHvEY_SWimaahLdakLAuGMqkeqxsXcdK0xXWQjwJV4uazW1n6Jn_5DigJEDg9vmSuKc9dntC9pJRuUH9-5V1elitfAxNsEr27AqdgFZlHHPxRD_XMLd-_8SWEkPiT8BrLEkq3OL764lQaTwC5hLnR34F9cA58Bst7nrkSWhIovntkq_Rp_hVI7GdF0D5FQvZIAdjDOqlffyZRInhqyghVmAL-s7habJx87jius4GZMaiQEVo9VD9-8jvgLfZgGfUHsXT6H7CUYLA==&p=0&fvj=0&vjs=3","","","","Lead Inv Optimization Manager"
"1579718411-2972","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=80","Analytics - Data Scientist","https://www.indeed.co.in/rc/clk?jk=a45a6f58c77a37d2&fccid=bf9f51dbcfd0eaf3&vjs=3","","","","Analytics - Data Scientist"
"1579718499-2987","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=80","Senior Business Analyst","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0B33zOFN8GLzgQsRxgvJtNYlcIUZ-r8_DOeeUSief12Qz55-o9dfT9UC-OgCwBgQ1YwbnFkwL-zuMMsbLg4y3wRiZChMGNPbOUacPDlwOnqqVeNkwT6z86PrvlhKo0ZYrWFufGnfOVppZN8fZrbG7IOGT21devuQpS4bSQlDe1ZY1sOC3tJMRDclYiZUH895JPOZZ8ZiTNyMAAk-1r8MTPeYwqZ8nnFMh8Q1kXvtxe6Jxi-7qmDqZJxgeFpVO2icsEueXnOUcpPs1tT5c_nwghsH4cOANNiTGxQn6jODiFs1s1sguQIbb1FXIALbqWe7ub4e3d_0VNoTMZH6tcOkARIaZ3AWi_7qihxj2AxSfZ-FCUpBChlHivgktWj9aQ2votvw_BHypLnkk_gX1tPV1g49a-NnhEwePcjYw7uMhChf5mcI6-OoGnBDixQfcW0YaaaupoLJ47HMdfA4t3tEyXy&p=0&fvj=0&vjs=3","","","P&G was founded over 180 years ago as a simple soap and candle company. Today, we're the world’s largest consumer goods company and home to iconic, trusted brands that make life a little bit easier in small but meaningful ways. We've spanned three centuries thanks to three simple ideas: leadership, innovation and citizenship.



The insight, innovation and passion of hardworking teams has helped us grow into a global company that is governed responsibly and ethically, that is open and transparent, and that supports good causes and protects the environment. This is a place where you can be proud to work and do something that matters



About the Role:

Business Analysts (BA) at P&G are an authority group belonging to the Analytics & Insight Department. BA provides the expertise and proficiency in data-based analytics about consumer, retailers and market understanding and insight. The core work is to identify & activate growth opportunities for our brands at country/ trade channels/ and specific retailers levels. We do this through outstanding analytics and deep insights based on data and advanced analytic & statistical tools. Our analytics is a combination of insight and foresight. Business Analysts deliver P&G business goals by using data and analytics to derive actionable consumer and business insights



Key Responsibilities:

Embed data analytics & decisions into P&G's monthly business process, based on both external data (e.g. market share and household consumption) and internal data (e.g. sales data).



Lead category/channel deep-dives (e.g. Baby Care/shave Care/Skin Care or Hyper Super/ Drug Pharma / e-commerce) to identify portfolio opportunities / business drivers opportunities to accelerate business.



Improve Media/Trade efficiency and enable media/trade cost saving by running analytics.



Data science or innovation projects to seek existing business questions differently by IoT, automation, external data, etc.



Overall work would be a good mix of delivering today (70-80% time/capacity) and crafting tomorrow (20-30% on innovation/data science projects).



Skills Required:

Ability to query and analyze data on a big data environment.



Ability to develop attributive and predictive models, based on deep-dive statistical analysis & modeling



Ability to demonstrate, translate and communicate complex data or algorithms into simple conclusions and business actionable insights



Excellent collaboration skills and the ability to work within diverse organizations and teams



Bachelors or Masters (preferred) in Business Analytics or Statistics or Engineering or Computer Science or Physical SciencesPreferred Coursework / Experience (not a must):



Knowledge Areas: Statistics and its application to Attributive & Predictive Modeling; Machine Learning, Big data Mining and AI.



Statistical Packages: Matlab, SPSS, SAS



Programming / Database Languages: Python, R, SQL



Visualization Tools: Power BI, Spotfire, Tableau



Platforms: Knowledge / experience with Hadoop, SPARK



Experience: Participated in Kaggle or any other data analytics competition



Dedication from us:

You'll be at the core of breakthrough innovations, be given exciting assignments, lead initiatives, and take ownership and responsibility, in creative work spaces where new ideas flourish. All the while, you'll receive outstanding training to help you become a leader in your field. It is not just about what you'll do, but how you'll feel: welcomed, valued, purposeful, challenged, heard, and inspired.



What we offer:

Continuous mentorship – you will collaborate with passionate peers and receive both formal training as well as day-to-day mentoring from your manager

Dynamic and supportive work environment – employees are at the centre, we value every individual and support initiatives, promoting agility and work/life balance.



Just So You Know:

We are an equal opportunity employer and value diversity at our company. Our mission of Diversity and Inclusion is: “Everyone valued. Everyone included. Everyone performing at their peak”.",""
"1579718493-2977","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=80","Senior Data Scientist","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQI40m7Y7grAUgD4m1-lwrn7oSjvGdClBqiRQ3Epce7SRBVXOfFVUcfqc33rCFhN5OYJGSl8LikQA2T3AcoctXUgqiuUdJDzM-xt6R81chgRkdTqt1H8AYF_j-VlP8xVziKUgoB9ehwwQSTvbN-J0WiUVSiHGCUO2pHHwpi0hvEKtPledbBSFbzFVIy9bIO0WjNdTnLj6hhKouQen074j9K45ZH2fkKBYIEjPksEQ70y8gd8vXkVa5T7TIRuvW3QirWjK7XMjefbtwY1t2khm_k4ewkco3Bu_F_fcqdQ3XqUGK2XSPYIa-AbQdm-CsFAweATgWaeAp7v_ar1lKLWksg1kOFQog8VAFaTjeXE93jLfbE88DmetguRoP09a3Vn4JGBWlByGkvMA1uKDEq0iDFWCMYtkNDkLZEQiroOce6CN&p=2&fvj=1&vjs=3","Analytics Saves At Work India Pvt Ltd.","","",""
"1579718929-3244","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=30","Head -Analytics","https://www.indeed.co.in/rc/clk?jk=b99df4c8dbe418d0&fccid=1423d199c5fb5acb&vjs=3","","","","Head -Analytics"
"1579719220-3374","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=10","Customer Analytics","https://www.indeed.co.in/rc/clk?jk=afa2765fbfd71190&fccid=c4eaa37113eba406&vjs=3","","Bengaluru, Karnataka","",""
"1579718575-3040","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=70","Business Analyst/ Manager","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DqGgu-faEbBWMchzyPLP9Vj4J3N3T6jUHOrZsFY-BAIG0hzx8_GP5VWPiksXlisx80xvIN9xHbYParqoZFwPGmdHLslsvSgEboQd1NG5KCXw0Vn-DZr8RlfjXrV-6kC1JLg33QK2v-VDbMI_QuAm7ODk0L8Mu4QBeOLcCjPbbkmIOfEHN_YXbsSfSPnlLGyG5y3gkmGalXFaAn1xiuTFi5dPqsQZmg93xDOP3DHleU5p5dj9k6nMZOIkDiP-1Ia7mxMq1u1G5bWSXlAzusVDTeZgiZ0g5g5fx8wOQCOq1-IsqWPlPqxULSIGQqjJnWgIymZyJhJ3dbbLx5Mg3cHoXIQAEFSkpGyQr4hfCkPf103gx7VVZ6GLwrWgcdMPbIB0Aq6lZ6dRsM_oZ7V03jQqICy2PDZpNxRJ006wFmRmRiKw==&p=1&fvj=0&vjs=3","","","","Business Analyst/ Manager"
"1579718510-2990","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=70","Lead Inv Optimization Manager","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc1nBp8EI3dBSOsTUA7gh_lbWZjsewbtNWmwG6KJF5T-0kJgXb98N1PYDAN21HcXDbSQsbVDWnHmZ30JCiRbTWEVc2f5Pm86LTuTtj-FbCpqZ9-axLkcF6jqMXJTogadV0HEaWNrl625C2YLPNU3uqjPfq2_7A3OcspZEyInvecoOdfSHzX9oJJ6KOnUzoY7EKl7ZU3ASAw9xdSBecydIvI49WZ1z_Xj8VwHOX2M2qDufzo0dEu04-QfuwzXtYuQD6VNWC87vIz3ud2WOuvftfZ-bqpVzbDN11FMhXbsUGbn6XqRO4K22lsmisBv5zz1CQwg-HiSCe_H94MWDPOjUACl3m9tXMGIPUzFgdQxR-54wuRA1XdpUW2_nyrGqtEnj98ylWgfdD4tcYopIL3B4ATyVtA8vOCicwt4wJy0E0H6pybCFsJmOMT0S7G8R6Xk6MJU-BfpdXo9fwF970AQrjx7OqD2-H1vwxRStQ7TMelDgOCi1GLkQEFg-0R1wylCt0GXupCT1ct_8ZM1DKjUyaUTgg-6ngzHKe7F-J5Y3KZJnMZ2nW_wVqRovm_u15Y0UTkWdmjwzu1ByC8tZ6-l2EZ7Vq1xRBEWJO9Gi2_cOoh6P1MGWzFsk1leu_mznFiwS9zGJLQ_5P38ppBLn5zYDF7UHDsikXki5c3LEcZ20AR9vqS53zGNfZQrzERh55-Jb-CQjnoDUfstwCslHXai497etekPMFEGmDiFg4rYoS5smbcx1VyrfhEFni7jBp9uDYTu2JZUZ_LJzI2wNbluTQ7z7bTxnfXE5aiuebXdaTxEw3q8MjghREPNizrJi4PrC1u-PB0xCov9oQ9Org2NXYlHeMYcpTUnL9vqyh7jSyymYTVXJHZ1guVt-nqv5cRj5nFt67yURT5LEJ6OI4NYdrcjIhMaq3qKM2_oYszKSEUv2assui6j4pEbzV4ojb4OO9g==&p=15&fvj=0&vjs=3","","Bengaluru, Karnataka","",""
"1579718889-3226","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=40","Data Scientist","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQF4nVAY29gg5zMlraYgZpSPvyDiNxWKulPlE1J0TmJQ5WH7p1JJwz6Upyx2QE1NpLRlf0BP-FvUikJXY3BigFQlVc10vnNLytl77bWpYcUGtTVEYD3r7P_PiKSwQm-3OMOiGOK5G5MiHW92ckI9PYAcV55YlDJMvDC_bQ_ZToT4VHVLRsDy5B3L3j0rehAyK462uJ-YzcJZTWc7Tg_i_rc6DS504BOP3FtdeRTDCYoAnpzayIgGx6jECZKQe1MATVL2yvjYrIGpd5x0BKCwqkXAA4dAqmBj_XuX7lVNZCedNW_JWgWUxf_sg8hbEGiNeU2G4_kCxrN4CXfDvGbXuZWXUJ5pifU3YmZ1rU4FX8PkCXK5XR8vTRmKfZaFbmFLRA0RgmbgkDNePexALb60tls7l-AszPap90g==&p=0&fvj=1&vjs=3","","Bengaluru, Karnataka","",""
"1579719282-3418","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=10","Lead Inv Optimization Manager","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc1nBp8EI3dBSOsTUA7gh_lbWZjsewbtNWmwG6KJF5T-0kJgXb98N1PYDAN21HcXDbSQsbVDWnHmZ30JCiRbTWEVc2f5Pm86LTuTtj-FbCpqZ9-axLkcF6jrrla61NBAr_jqkPFahguorpSFIVkiQVU8Y5w0-PYwMYiwo23bnjySY8nAcGAjgSDpX5tK5oKKZs2jlCwYetMEL227dQIDPl9FmXQs-iPoctcH2G4nXrhl0k3H7hqF_M9pbbur1EN9z7nxIHAq87NfyfiorYjZM_dfvNLPIZ5peZUTXHJMStbxgbvEZEmtO6nneUKcCCS31w6VBfBtFneZjiHyYroW6U6cIUZPqYXk3bEo8Bt6QN8INHs0-1IT9FrinOEqbkKd2bDxHi_veWLQkdv7c9xb3AtejyCmT30MwB-hgAkVlgUokmoaDH_AgadJQJoEcvcRXUwq389CGQUCM4FhHWF3I8jmEnI3QcR_hPQFwFSsldBf2GmxIRuBMxBKUCnM1KxK250_nCQHcwiP4DJyjAgPpdGDi6erT-30SpPDDWc1n6Eq0IJHKY8FR0YG7aDPwcRI6Lt7dPjzf2fSyQhZVkXYWUt-SZ4Topv0vYKJqsFSqJIMvZUzsFX-lAAYqWgVtuD374K_xwMkpuFahPV6VloYb_iy151Wk15qTlJ5o9bm6kQsM5F5tLsStniTHvEY_SWimaahLdakLAuGMqkeqxsXcdK0xXWQjwJV4uazW1n6Jn_5DigJEDg9vmSuKc9dntC9pJRuUH9-5V1elitfAxNsEr27AqdgFZlHHPxRD_XMLd-_8SWEkPiT8BrLEkq3OL764lQaTwC5hLnR34F9cA58Bst7nrkSWhIovntkq_Rp_hVI7GdF0D5FQvZIAdjDOqlffyZRInhqyghVmAL-s7habJx87jius4GZMaiQEVo9VD9-8jvgLfZgGfUHsXT6H7CUYLA==&p=0&fvj=0&vjs=3","","Bengaluru, Karnataka","",""
"1579718613-3058","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=60","Analytics Consultant - India","https://www.indeed.co.in/rc/clk?jk=a991f57fd8ae4692&fccid=8ecabf9a66b75d46&vjs=3","","Hyderabad, Telangana","",""
"1579718756-3156","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=50","Senior Data Scientist","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQI40m7Y7grAUgD4m1-lwrn7oSjvGdClBqiRQ3Epce7SRBVXOfFVUcfqc33rCFhN5OYJGSl8LikQA2T3AcoctXUgqiuUdJDzM-xt6R81chgRkdTqt1H8AYF_j-VlP8xVziKUgoB9ehwwQ0MuZqUSFYjUl7a_Ygkrd3hPiGT5zVXhPI4TmyNMdjiVKnpQzkH2ezHZTCSh9sL0bBOimWXBjWqH8XBw9kr8XkdNf5ncWDU_eCMpA1dJ4zDPSaQ3gYsgSaxBOlmpHJ1Kt_bhYw_glA9yxybpfioxVZrQhMDgMt-JVU9NxOuKINqYZ-pjjej9lTZdpdAJ9fpjA1aq_LsfnKbO525pLs7232GNC2DuRBp6FCLazH8puiS1r8qvryOD4LVmUhRT2e80h2nJlVwv13r48ppNAJ77de5fDXpJg48S4&p=2&fvj=1&vjs=3","","","","Senior Data Scientist"
"1579719001-3269","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=30","Advanced Analytics Consultant - Enterprise Tech","https://www.indeed.co.in/rc/clk?jk=3b98787979125041&fccid=c4eaa37113eba406&vjs=3","BRIDGEi2i Analytics Solutions7 reviews","","",""
"1579718026-2872","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=100","Digital Marketing Intern","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0B5vLd8XT8q9wZ97dEtTXeu_4TnfLOnYPG0YO8BhCKfH8aNNaiKoifgsFlHMuNyDY6A69XwbEyzqCQqwFNdQx6I0Rs_-ELrBtR_1dQiReGW6tiOKm5HpApJ8FBa7yb4QEZ72mIFi6fnCo2MJxJlA_d5hOnZ7asTVyFqTNOWK4ylXwDXjCfwhPAtm3smeLAlF7NojOXfMp2r6DlFVCZoA9J9yfqNVvAR2CyVfzWJHr0D-aYit16yeioTaYGWwTAwrqW12lSoz9dgemhlC9VDmusFahnab61caYMwP4Shha11S5A1xDU5jWOP0V3nIm84KOX4QV1O9QTaliYrjROoBTK2ohmTjtifw8JXNcU9r3GG1xyjBl65Z-UbDaUCq2_k574HJ7kYqt349R7qbOrtU7SPFXWvXoh23-IUUvh8rNKjx4UHyYZkQlbGRrC8YGHR0PU=&p=2&fvj=1&vjs=3","","","","Digital Marketing Intern"
"1579719055-3296","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=20","Senior Business Analyst","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0B33zOFN8GLzgQsRxgvJtNYlcIUZ-r8_DOeeUSief12Qz55-o9dfT9UC-OgCwBgQ1YwbnFkwL-zuMMsbLg4y3wRiZChMGNPbOUacPDlwOnqqVeNkwT6z86PrvlhKo0ZYrWFufGnfOVppZN8fZrbG7IOGT21devuQpTbXAeYOPVvpCv8C2XBJD1ocLG-_CiWZUzJYyU8j6T4XDR77RwOKxd14eRSp1-ZmgyO56McNlkb1Kf07vRFVU6UHooNjHN96UMb5cyBD5uvfI-8RAoVxZWQiG72x1bqKVbajklyu_zhvDmI__Im_aFckpjyKITyjHtIf15anVGzJHqJhhH7-OUQEYXcwHuvDtgTm5PuW81bO6gF4ygpEbhscTSvl2qB1FkV_fQjJt8XVSocy_5PoAKbDXiDgqU1aCDRK34XOYvYhrxUrIV6oWhZklwICOLvfdrVp_Gfu2HGZ3ENX6ry6uoJ&p=15&fvj=0&vjs=3","","","","Senior Business Analyst"
"1579718035-2875","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=100","Data Scientist","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQF4nVAY29gg5zMlraYgZpSPvyDiNxWKulPlE1J0TmJQ5WH7p1JJwz6Upyx2QE1NpLRlf0BP-FvUikJXY3BigFQlVc10vnNLytl77bWpYcUGtTVEYD3r7P_PiKSwQm-3OMIS4SJWICNeF_GPbzcQfoOiGznbZGMHWUNY03LXurq60NZuQYfoEMlGTVf7lD4eEFSE0tpFifjGHttgNE_nChBXBQfZm6w0DWaF-lSqgMJBzpxCcWUamPkxet1OiBU5w2YwBKEywnxnMCqmFSyIOZ-4RgyjtX9JEeMv_Y_uioHdFfisEJZsuJSUh0c27ZsvDIi-t9hbCLkCpMl1awXwhYVvB64odRyYsoCsaFJGEk_F74fCFQOvHCtKXiVeTPwU8ThhfTan9FcVPJrbgZUgu8gcNKqJ9LwnXIQ==&p=1&fvj=1&vjs=3","","","Job Summary
Job Summary
- We are looking for an experienced Senior Data Scientist with extensive predictive Modeling and machine learning experience to join our Analytics and Insights Team, which applies advanced Data Science (DS), Artificial Intelligence (AI) and Machine Learning (ML) to produce solutions that drive marketing optimization and sales growth.
- Using state of the art AI tools, DS platforms, ML libraries, and optimization tools, we leverage internal, external, online and offline data sources.
- The person in this role would be responsible for conducting data analysis and developing predictive models leveraging data science and machine learning to solve various business use cases, including marketing intelligence, customer segmentation, and predictive models for sales and marketing organization. We are looking for a candidate who will support our product, sales, leadership and marketing teams with insights gained from analyzing the company and external data.
- Who can communicate with others with a statistical mindset, and can conduct exploratory analysis during data preparation and beyond.
- The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action.- They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations.- They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams.- The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.Responsibilities and Duties
Responsibilities and Duties
- Understand the business problem in Global B2B marketing and sales analytics domains to create value for the business, clients, customers, and providers, and identify critical questions that can be answered with AI or DS.
- Scrub, clean, prepare and browse the data: fill in missing data values, determine outliers, regularize and normalize the data (e.g., names), engineer features, and transform it into a more useful form.
- Explore and visualize the data using tools such as Python modules including pandas, matplotlib, bokeh, and Seaborn, Tableau, and Looker.
- Build, evaluate, and document the models
- Generate plausible explanations for presentation to stakeholders and deployment.
- Communicate results and ideas to key decision-makers
- Work with data engineers to deploy the models, build data pipelines, and scalable systems.
- Work with stakeholders to identify opportunities for leveraging company data to drive business analytics solutions.
- Research and develop statistical learning models for data analysis
- Identify valuable data sources and automate collection processes-
- Undertake preprocessing of structured and unstructured data
- Analyze large amounts of information to discover trends and patterns
- Build predictive models and machine-learning algorithms
- Present information using data visualization techniques
- Collaborate with sales, marketing, and senior executive teams
Qualifications and Skills
Required Experience, Skills and Qualifications
- Minimum 3-5 years of relevant experience
- MS/Ph.D. in Computer Science, Math, Statistics, or in any technical field that provides a solid basis for analytics or equivalent work experience
- Excellent understanding/experience with leading machine learning methods such as neural networks, deep learning, KNN, Naive Bayes, SVM, Lasso Regression, Elastic Net Regression, Boosting and Bagging Random Forest, XGBoost, Association Rules, Cross-Validation Method, and Unsupervised Learning and their real-world advantages/drawbacks.
- Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc.
- Experience with Hive and database access languages such as SQL and storage platforms such as S3.
- Experience with distributed computing platforms such as Hadoop and Spark is a plus.
- Experience using statistical computer languages (R, Python, SQL, etc.) to manipulate data and draw insights from large data sets.
- Experience using advanced statistical techniques and concepts (regression, properties of distributions, statistical tests, and proper usage, etc.) and experience with applications.
- Experience using business intelligence tools (e.g. PowerBI, Tableau) and data frameworks (e.g. SAS, Tera Data, Hadoop)
- Strong problem-solving skills with an emphasis on sales and marketing predictive analytics.
- Excellent written and verbal communication skills for coordinating across teams.
- A drive to learn and master new technologies and techniques.
Job Type: Full-timeJob Type: Full-timeExperience:work: 3 years (Preferred)total work: 3 years (Preferred)Education:Bachelor's (Required)",""
